title,label,name_sequence,name_switch_ratio
52136_Wanda__Vol__2__of_3_,novel,"['She', 'The', 'The', 'She', 'The', 'Bela', 'Bela', 'Sabran', 'The', 'The', 'She', 'She', 'Sabran', 'She', 'She', 'She', 'She', 'Project']",0.5882352941176471
8689_The_Eleven_Comedies__Volume_2,novel,"['The', 'The', 'Philocleon', 'The', 'The', 'Hoopoe', 'The', 'The', 'Servant', 'And', 'The', 'Demeter', 'What', 'The', 'Praxagora', 'But', 'The', 'Chremylus', 'And', 'Project', 'Project']",0.8
35284_Riven_Bonds___Vol__II___A_Novel__in_Two_Volumes,novel,"['Project', 'Project']",0.0
66763_The_Wolfe_of_Badenoch__A_Historical_Romance_of_the,novel,"['Assueton', 'Kyle', 'The', 'Sir', 'Ancient', 'Hepborne', 'Ancient', 'Assueton', 'Sir', 'Hepborne', 'Assueton', 'Assueton', 'Sir', 'Sir', 'Ancient', 'The', 'Assueton', 'The', 'The', 'Throckle', 'Assueton', 'Assueton', 'Sir', 'Hepborne', 'Hepborne', 'The', 'Duncan', 'Sir', 'Sir', 'Sir', 'Sir', 'Wolfe', 'Sir', 'Earl', 'Sir', 'Earl', 'Earl', 'Earl', 'Sir', 'Earl', 'English', 'Sir', 'Sang', 'Sang', 'Lord', 'Earl', 'The', 'The', 'The', 'Sir', 'King', 'Sir', 'Rory', 'Rory', 'Sir', 'Sir', 'Douglas', 'Sir', 'The', 'Sang', 'Sir', 'Sir', 'Lady', 'Sir', 'The', 'The', 'The', 'Wolfe', 'Wolfe', 'Hepborne', 'King', 'Sir', 'Beatrice', 'Sir', 'Project']",0.7432432432432432
39983_The_Weird_of_the_Wentworths__A_Tale_of_George_IV_s,novel,"['Liberty', 'The', 'Captain', 'Captain', 'The', 'The', 'Captain', 'Captain', 'Florence', 'Florence', 'The', 'Lennox', 'Captain', 'Bill', 'The', 'The', 'Earl', 'The', 'You', 'Leonora', 'Earl', 'Ellen', 'Project']",0.7727272727272727
54053_The_Laird_of_Norlaw__A_Scottish_Story,novel,"['Marget', 'Norlaw', 'Huntley', 'Huntley', 'The', 'The', 'Huntley', 'The', 'Katie', 'Mistress', 'Mistress', 'Cosmo', 'Joanna', 'Aunt', 'Huntley', 'Huntley', 'Huntley', 'Huntley', 'Melmar', 'Huntley', 'Huntley', 'Mistress', 'Mistress', 'Huntley', 'Patie', 'Mistress', 'Jaacob', 'Mistress', 'Cosmo', 'Joanna', 'Cosmo', 'Cosmo', 'Cosmo', 'Cosmo', 'Mistress', 'Cosmo', 'Cosmo', 'Cosmo', 'Joanna', 'Joanna', 'Joanna', 'Katie', 'Mistress', 'Joanna', 'Oswald', 'Mrs', 'Katie', 'Oswald', 'Aunt', 'She', 'Cosmo', 'Cosmo', 'Cosmo', 'Cosmo', 'Cosmo', 'Cosmo', 'Cosmo', 'Cosmo', 'Cosmo', 'Mistress', 'Melmar', 'Jaacob', 'Huntley', 'Huntley', 'Huntley', 'Huntley', 'Cosmo', 'Roche', 'Cosmo', 'Huntley', 'Cosmo', 'Cosmo', 'Marie', 'Katie', 'Huntley', 'The']",0.64
35096_No_Surrender,novel,"['Project', 'Project']",0.0
55389_Niels_Lyhne,novel,"['Illustration', 'Niels']",1.0
34492_The_Master_of_the_Ceremonies,novel,"['Project', 'Project']",0.0
33857_The_Lost_Manuscript__A_Novel,novel,"['Project', 'Project']",0.0
38460_Checkmate,novel,"['Longcluse', 'Longcluse', 'Longcluse', 'Longcluse', 'The', 'The', 'Arden', 'Sir', 'Truelock', 'Alice', 'Longcluse', 'The', 'You', 'Davies', 'Sir', 'Davies', 'Alice', 'Longcluse', 'David', 'Master', 'Longcluse', 'David', 'Longcluse', 'Longcluse', 'Arden', 'Longcluse', 'Arden', 'Longcluse', 'Longcluse', 'Lady', 'Longcluse', 'Alice', 'Arden', 'Longcluse', 'Arden', 'Longcluse', 'Longcluse', 'Longcluse', 'Van', 'Sir', 'Richard', 'Longcluse', 'Arden', 'Wynderbroke', 'David', 'Arden', 'Arden', 'Richard', 'Arden', 'Sir', 'Sir', 'Longcluse', 'Longcluse', 'The', 'Longcluse', 'Longcluse', 'Richard', 'Lady', 'Longcluse', 'The', 'The', 'Richard', 'Richard', 'Longcluse', 'Lady', 'Lady', 'Levi', 'Levi', 'Levi', 'Sir', 'Alice', 'Alice', 'The', 'The', 'She', 'Alice', 'Longcluse', 'Monsieur', 'David', 'Arden', 'Mace', 'The', 'Monsieur', 'Miss', 'Vargers', 'Longcluse', 'Project']",0.7790697674418605
71864_The_white_countess,novel,"['Project', 'Project']",0.0
30845_The_Boys_and_I__A_Child_s_Story_for_Children,novel,"['Racey', 'Tom', 'Tom', 'Tom', 'Tom', 'Marie', 'Tom', 'Tom', 'Tom', 'Tom', 'Tom', 'Project']",0.36363636363636365
24310_Candle_and_Crib,novel,"['Project', 'Project']",0.0
75608_The_city_in_the_sea,novel,['Sam'],0.0
5493_The_Emperor___Complete,novel,"['The', 'Titianus', 'Sabina', 'The', 'Selene', 'The', 'Balbilla', 'Pollux', 'Keraunus', 'Pontius', 'Emperor', 'Emperor', 'Selene', 'Hadrian', 'Selene', 'Arsinoe', 'Balbilla', 'Selene', 'Arsinoe', 'Arsinoe', 'Keraunus', 'Verus', 'Selene', 'Hadrian', 'Antinous', 'Hadrian', 'Apollodorus', 'Verus', 'Verus', 'Hadrian', 'Pollux', 'Arsinoe', 'The', 'The', 'Hadrian', 'The', 'Paulina', 'Hadrian', 'Selene', 'The', 'Hadrian', 'The', 'The', 'Pontius', 'Paulina', 'Project']",0.8888888888888888
44463_Red_and_White__A_Tale_of_the_Wars_of_the_Roses,novel,"['The', 'Project', 'Project']",0.5
52343_The_White_Prophet__Volume_2__of_2_,novel,"['None', 'None', 'None', 'None', 'Booksellers', 'None', 'None', 'Project', 'Project', 'Project']",0.3333333333333333
37027_With_Fire_and_Sword__An_Historical_Novel_of_Poland,novel,"['Project', 'Project']",0.0
66882_Summer,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'Annette']",0.02
34538_The_Hole_in_the_Wall,novel,"['Aunt', 'Dan', 'Nat', 'Cripps', 'The', 'Nat', 'Nat', 'Nat', 'Nat', 'Nat', 'Nat', 'Cripps', 'Mrs', 'Cripps', 'Stevy', 'Stevy', 'George', 'The', 'Dan', 'Nat', 'Captain', 'Viney', 'Dan', 'Ogle', 'Cripps', 'Cripps', 'Viney', 'Nat', 'The', 'None', 'Project']",0.7666666666666667
5461_The_Sisters___Volume_1,novel,"['Klea', 'Publius', 'Irene', 'Klea', 'Eulaeus', 'Project']",1.0
902_The_Happy_Prince__and_Other_Tales,novel,"['Project', 'Project']",0.0
34398_Mrs__Fitz,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'Mrs', 'Mrs', 'Brasset', 'Mrs', 'Fitz', 'Fitz', 'Coverdale', 'Brasset', 'Fitz', 'Fitz', 'The', 'The', 'The', 'The', 'The', 'The', 'Mrs', 'She', 'Mrs', 'Fitz', 'The', 'The', 'The', 'King', 'The', 'The', 'Mrs', 'The', 'The', 'Mrs', 'Fitz', 'The', 'The', 'Project']",0.31343283582089554
12923_The_Laird_s_Luck_and_Other_Fireside_Tales,novel,"['Mackenzie', 'Nat', 'Memoirs', 'Captain', 'The', 'The', 'John', 'Cap', 'But', 'Margery', 'Graul']",0.9
32488_Just_so_stories,novel,"['Copyright', 'How', 'Whale', 'Camel', 'Parsee', 'Elephant', 'Kangaroo', 'Jaguar', 'Taffy', 'Taffy', 'Magician', 'Cat', 'Suleiman', 'Project', 'Project']",0.8571428571428571
1813_A_Man_of_Business,novel,"['Honore', 'Maxime', 'The', 'Project', 'Project']",0.75
32093_Loyal_to_the_School,novel,"['Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'She', 'Lesbia', 'Lesbia', 'Regina', 'Lesbia', 'Miss', 'Miss', 'Lesbia', 'Lesbia', 'Project']",0.35
64615_Honor_Bright__A_Story_of_the_Days_of_King_Charles,novel,"['Wynkin', 'Charles', 'Charles', 'Wynkin', 'Charles', 'Wynkin', 'Wynkin']",0.6666666666666666
7762_Wanderers,novel,"['Worster', 'Hamsun', 'And', 'And', 'Grindhusen', 'And', 'Falkenberg', 'And', 'Falkenberg', 'Falkenberg', 'Falkenberg', 'Captain', 'Falkenberg', 'Falkenberg', 'Captain', 'And', 'Fruen', 'Falkenberg', 'And', 'The', 'Olga', 'The', 'Lensmand', 'Lensmand', 'Fruen', 'Yes', 'Fruen', 'Captain', 'And', 'And', 'Captain', 'But', 'Fruen', 'And', 'But', 'Project', 'Project']",0.8055555555555556
15466_Victorian_Short_Stories_of_Troubled_Marriages,novel,"['Arthur', 'Bronckhorst', 'Willoughby', 'Holmes', 'Holmes', 'Jordan', 'Project', 'Project']",0.7142857142857143
55005_Amadis_of_Gaul__Vol__4,novel,['King'],0.0
44178_The_Friends__or__The_Triumph_of_Innocence_over_Fal,novel,['Henry'],0.0
73346_The_adventures_of_a_black_coat____b_Containing_a_s,novel,"['Project', 'Project']",0.0
63361_Cottage_Folk,novel,['The'],0.0
66582_Colville_of_the_Guards__Volume_3__of_3_,novel,"['Sleath', 'Ellinor', 'The', 'Ellinor', 'The', 'Colville', 'Wodrow', 'Wodrow', 'Ellinor', 'Wyburg', 'Ellinor', 'Wyburg', 'The', 'Colville', 'Cabul', 'Ellinor', 'Project']",0.9375
27744_Remarks_on_Clarissa__1749_,novel,"['Project', 'Project']",0.0
56230_The_Amethyst_Cross,novel,"['None', 'George', 'Lesbia', 'Lesbia', 'Hale', 'George', 'George', 'Tait', 'George', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Lesbia', 'Hale', 'Lesbia', 'Charvington', 'Lesbia', 'George', 'Lesbia', 'George', 'George', 'Charvington', 'Hale', 'Charvington', 'Lesbia', 'Project']",0.7307692307692307
5999_Guy_Mannering__or__The_Astrologer___Complete,novel,"['Mannering', 'Ellangowan', 'The', 'Mannering', 'Mannering', 'The', 'The', 'The', 'Kennedy', 'The', 'Laird', 'Mannering', 'The', 'But', 'Mac', 'Mannering', 'Matilda', 'Matilda', 'Mac', 'Mannering', 'Colonel', 'The', 'Brown', 'Dinmont', 'Brown', 'Brown', 'Brown', 'Brown', 'Lucy', 'Hazlewood', 'Hazlewood', 'Glossin', 'Glossin', 'Glossin', 'Glossin', 'Mannering', 'The', 'Protocol', 'Pleydell', 'Brown', 'Glossin', 'Hazlewood', 'Sir', 'Bertram', 'But', 'Dominie', 'Hazlewood', 'Bertram', 'Mannering', 'Bertram', 'Bertram', 'Bertram', 'Bertram', 'Hatteraick', 'Bertram', 'Glossin', 'Glossin', 'Project']",0.7368421052631579
9994_The_Indian_Lily_and_Other_Stories,novel,"['Niebeldingk', 'Niebeldingk', 'Richard', 'Niebeldingk', 'And', 'Niebeldingk', 'The', 'Niebeldingk', 'And', 'The', 'She', 'She', 'The', 'And', 'The', 'The', 'She', 'She', 'The', 'And', 'And', 'She', 'The', 'And', 'The', 'And', 'Project']",0.8076923076923077
17376_The_Works_of_Guy_de_Maupassant__Volume_3,novel,"['The', 'None', 'Empress', 'Ramel', 'The', 'Josine', 'Bordenave', 'Maurillac', 'The', 'The', 'The', 'Countess', 'The', 'Wanda', 'The', 'Count', 'Count', 'She', 'She', 'Ledantec', 'Bakounine', 'And', 'And', 'But', 'William', 'The', 'Commissary', 'And', 'Saint', 'Monsieur', 'The', 'You', 'Lantosque', 'She', 'The', 'She', 'German', 'Yes', 'She', 'The', 'The', 'Sonia', 'What', 'She', 'The', 'The', 'Project', 'Project']",0.8297872340425532
21334_The_Beaux_Stratagem,novel,"['George', 'Farquhar', 'The', 'With', 'And', 'And', 'Project', 'Project', 'Project']",0.625
5460_An_Egyptian_Princess___Complete,novel,"['The', 'The', 'Rhodopis', 'The', 'The', 'Egypt', 'The', 'Phanes', 'Bartja', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'Bartja', 'Bartja', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'Bartja', 'The', 'Project']",0.3870967741935484
56242_The_Gates_of_Dawn,novel,"['The', 'Dan', 'Dan', 'Dan', 'Dan', 'Tim', 'Farbis', 'Dan', 'Dan', 'Dan', 'Dan', 'Miss', 'Miss', 'Dan', 'Jarner', 'Dan', 'Dan', 'Jack', 'Dan', 'Miss', 'Dan', 'Dan', 'Merle', 'Miss', 'Dan', 'Meg', 'Meg', 'Meg', 'Meg', 'Meg', 'Project']",0.5666666666666667
1310_The_Annals_of_the_Parish__Or__the_Chronicle_of_Dal,novel,"['Malcolm', 'The', 'Malcolm', 'Kate', 'But', 'Mrs', 'Breadland', 'Lord', 'Malcolm', 'Malcolm', 'Punch', 'Kate', 'Heckletext', 'Sunday', 'Kate', 'Miss', 'Charles', 'Lord', 'Betty', 'Mrs', 'Jenny', 'Miss', 'Charles', 'Meg', 'Malcolm', 'Cayenne', 'Kibbock', 'Mrs', 'Cayenneville', 'Glasgow', 'Cayenneville', 'But', 'Cayenne', 'The', 'Christian', 'The', 'Mrs', 'Meg', 'Cayenne', 'Mrs', 'Miss', 'Colin', 'Cayenne', 'The', 'Cayenneville', 'Mrs', 'Cayenne', 'But', 'Glasgow', 'Mrs', 'Project']",0.98
59001_The_Strand_Magazine__Vol__01__No__04__April_1891_,novel,"['Project', 'Project']",0.0
3612_John_Bull_s_Other_Island,novel,"['Ireland', 'You', 'Larry', 'You', 'Project', 'Project']",0.8
41740_Ralph_Wilton_s_weird,novel,"['Wilton', 'Wilton', 'Wilton', 'Wilton', 'Wilton', 'Wilton', 'Wilton', 'Wilton', 'Wilton', 'Mrs', 'Wilton', 'Project']",0.2727272727272727
22654_The_Doctor_of_Pimlico__Being_the_Disclosure_of_a_G,novel,"['Disclosure', 'Fetherston', 'Enid', 'Weirmarsh', 'Weirmarsh', 'Hugh', 'The', 'And', 'German', 'Enid', 'The', 'Sir', 'Barker', 'Fetherston', 'She', 'Pontois', 'Paul', 'The', 'Paul', 'Paris', 'Enid', 'Sir', 'The', 'Harry', 'But', 'Walter', 'The', 'The', 'Italian', 'Fetherston', 'Enid', 'Enid', 'Project']",0.90625
71079_Little_maid_Marigold,novel,"['Marigold', 'Marigold', 'Miss', 'Marigold', 'Miss', 'Marigold', 'Marigold', 'Marigold', 'Marigold', 'Muriel', 'Marigold', 'Marigold', 'Marigold', 'Marigold', 'Marigold', 'Muriel', 'Mrs', 'Miss', 'Project']",0.5555555555555556
2606_The_Pigeon_Pie,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'Walter', 'Walter', 'Walter', 'Rose', 'Lucy', 'Edmund', 'Rose', 'Walter', 'Project']",0.4117647058823529
24025_The_New_Girl_at_St__Chad_s__A_Story_of_School_Life,novel,"['She', 'Honor', 'Honor', 'Honor', 'Honor', 'Honor', 'Honor', 'She', 'Flossie', 'Honor', 'Miss', 'Honor', 'Honor', 'Honor', 'Honor', 'She', 'Janie', 'Project']",0.5294117647058824
7697_A_Strange_Story___Volume_06,novel,"['And', 'Lilian', 'Margrave', 'Lilian', 'Ashleigh', 'She', 'Lilian', 'And', 'Lilian', 'Lilian', 'Project']",0.9
47620_At_His_Gates__A_Novel__Vol__3__of_3_,novel,"['Ned', 'Clara', 'Norah', 'Norah', 'Norah', 'Helen', 'Norah', 'She', 'She', 'Ned', 'She', 'She', 'Norah', 'Project']",0.6923076923076923
43334_Jack_Hardy__A_Story_of_English_Smugglers_in_the_Da,novel,['Jack'],0.0
75624_The_house_of_joy,novel,"['Illustration', 'None', 'Prince', 'The', 'Queen', 'Princess', 'King', 'Moon', 'The', 'Project', 'Project']",0.9
72576_A_moment_of_madness__and_other_stories__vol__3_of_,novel,"['But', 'Project', 'Project']",0.5
66076_Peace_with_Honour,novel,['Georgia'],0.0
12277_The_Delectable_Duchy,novel,"['Piran', 'The', 'The', 'The', 'The']",0.25
66465_Anthony_John,novel,"['The', 'The', 'The', 'Anthony', 'Anthony', 'Anthony', 'Anthony', 'Anthony', 'Anthony', 'Anthony', 'She', 'She', 'Anthony', 'God', 'God', 'God', 'The', 'Project']",0.35294117647058826
2880_A_Blot_in_the__Scutcheon,novel,"['Browning', 'Earl', 'The', 'The', 'And', 'Project', 'Project']",0.6666666666666666
1511_King_John,novel,"['Scene', 'And', 'And', 'And', 'And', 'And', 'And', 'Project', 'Project']",0.25
69114_Our_Wonderful_Selves,novel,"['Project', 'Project']",0.0
47240_Beaumont_and_Fletcher_s_Works__Vol__09_of_10,novel,"['And', 'Project', 'Project']",0.5
61360_Witch_of_the_Glens,novel,['Kelpie'],0.0
3767_The_Man_Who_Kept_His_Money_in_a_Box,novel,"['Project', 'Project']",0.0
38332_Frédérique__vol__2,novel,"['Illustration', 'None', 'None', 'None', 'None', 'But', 'But', 'But', 'Rosette', 'Rosette', 'Rosette', 'Rosette', 'Madame', 'Rosette', 'Mignonne', 'She', 'You', 'Mignonne', 'But', 'Armantine', 'But', 'Mignonne', 'Mignonne', 'You', 'Dupont', 'Dupont', 'Dupont', 'Colinet', 'Dupont', 'The', 'Monsieur', 'Georgette', 'Monsieur', 'Mardeille', 'Georgette', 'Colinet', 'But', 'Monsieur', 'The', 'Georgette', 'Georgette', 'Georgette', 'Dupont', 'Georgette', 'Project', 'Project']",0.6888888888888889
12180_Clarissa_Harlowe__or_the_history_of_a_young_lady__,novel,"['Belford', 'Belford', 'Aug', 'Your', 'Sir', 'And', 'But', 'But', 'Lord', 'But', 'She', 'Why', 'Lovelace', 'But', 'Sir', 'Lord', 'Mrs', 'But', 'Mowbray', 'And', 'And', 'Mowbray', 'Belton', 'Belton', 'Mrs', 'But', 'And', 'Clary', 'But', 'Lovelace', 'She', 'But', 'See', 'Miss', 'She', 'But', 'Sir', 'And', 'And', 'Doctor', 'Lord', 'Lord', 'But', 'Sir', 'Brand', 'But', 'Cousin', 'Sir', 'And', 'Mrs', 'The', 'Rose', 'But', 'Miss', 'See', 'Lovelace', 'Mrs', 'And', 'Your', 'Mrs', 'Sir', 'The', 'And', 'Mrs', 'And', 'But', 'The', 'But', 'Sir', 'What', 'But', 'Thy', 'She', 'Mrs', 'Project', 'Project']",0.9066666666666666
41750_The_Magistrate__A_Farce_in_Three_Acts,novel,"['None', 'This', 'With', 'The', 'The', 'Magistrate', 'Metropolitan', 'Cis', 'You', 'Posket', 'Project', 'Project']",0.8181818181818182
40015_A_Boy_Scout_s_Courage,novel,"['Harry', 'Graves', 'Harry', 'Harry', 'Jack', 'Harry', 'Dick', 'Harry', 'Dick', 'Harry', 'Project']",0.9
5969_What_s_Mine_s_Mine___Complete,novel,"['None', 'She', 'Peregrine', 'The', 'Annie', 'The', 'Alister', 'The', 'The', 'Ian', 'Alister', 'Ian', 'Christina', 'The', 'Boethius', 'God', 'God', 'The', 'Ian', 'None', 'But', 'Rob', 'The', 'Alister', 'Ian', 'Ian', 'Rob', 'Ian', 'Sercombe', 'Sercombe', 'Ian', 'Ian', 'Ian', 'Ian', 'God', 'She', 'She', 'None', 'She', 'She', 'Alister', 'Christina', 'Ian', 'Mercy', 'She', 'The', 'Rob', 'Mercy', 'God', 'The', 'The', 'The', 'Mercy', 'The', 'Mercy', 'Palmer', 'Mercy', 'Mercy', 'Project']",0.7931034482758621
34892_Castle_Hohenwald__A_Romance,novel,"['Project', 'Project']",0.0
34883_Barrington__Volume_2__of_2_,novel,"['Polly', 'Barrington', 'Barrington', 'Barrington', 'Barrington', 'Barrington', 'Stapylton', 'Barrington', 'Major', 'Polly', 'Barrington', 'Dill', 'You', 'Stapylton', 'Tom', 'Barrington', 'Stapylton', 'Tom', 'Stapylton', 'Project']",0.7894736842105263
10949_The_Romance_of_Zion_Chapel__3d_ed__,novel,"['Zion', 'Londonderry', 'New', 'Jenny', 'Zion', 'Jenny', 'Coalchester', 'Mrs', 'The', 'The', 'Jenny', 'Moggridge', 'Jenny', 'Talbot', 'Jenny', 'Isabel', 'Isabel', 'Jenny', 'Jenny', 'Theophil', 'Jenny', 'Jenny', 'Jenny', 'Jenny', 'Isabel', 'Jenny', 'Isabel', 'Jenny', 'Project']",0.7857142857142857
60121_The_Glory_of_Clementina_Wing,novel,['Clementina'],0.0
52498_No__13_Toroni__A_Mystery,novel,['Wallion'],0.0
5473_Cleopatra___Volume_01,novel,"['Archibius', 'Project']",1.0
44573_The_Entail__or__The_Lairds_of_Grippy,novel,"['Claud', 'Maudge', 'Maudge', 'Glasgow', 'Claud', 'Claud', 'Laird', 'Watty', 'The', 'Grippy', 'Kilfuddy', 'Walkinshaw', 'The', 'Isabella', 'The', 'Charlie', 'Claud', 'Keelevin', 'Charlie', 'Claud', 'Keelevin', 'Charlie', 'Charles', 'Walter', 'Kilmarkeckle', 'Watty', 'Betty', 'Walter', 'Watty', 'Doctor', 'Doctor', 'Walter', 'Charles', 'Grippy', 'Walter', 'Watty', 'Leddy', 'Charles', 'Keelevin', 'Leddy', 'Charlie', 'Laird', 'The', 'Keelevin', 'Claud', 'Claud', 'Claud', 'Keelevin', 'Walter', 'George', 'Walter', 'Keelevin', 'George', 'Walter', 'Keelevin', 'Walkinshaw', 'Keelevin', 'Walter', 'George', 'Mrs', 'Walter', 'Mrs', 'Betty', 'The', 'But', 'Leddy', 'The', 'Walkinshaw', 'Robina', 'Robina', 'But', 'The', 'Walkinshaw', 'Beenie', 'Leddy', 'Mrs', 'Mrs', 'Geordie', 'Geordie', 'Mrs', 'Jamie', 'James', 'Walkinshaw', 'Walkinshaw', 'Eadie', 'Eadie', 'The', 'The', 'Dominie', 'Walkinshaw', 'The', 'Leddy', 'Pitwinnoch', 'Pilledge', 'Milrookit', 'Pitwinnoch', 'Milrookit', 'Milrookit', 'Leddy', 'Walkinshaw', 'Leddy', 'Dirdumwhamle', 'The']",0.8823529411764706
7684_Harold___the_Last_of_the_Saxon_Kings___Complete,novel,"['The', 'Hilda', 'Edward', 'Edward', 'Duke', 'Norman', 'William', 'Duke', 'And', 'Godwin', 'And', 'The', 'Harold', 'Godwin', 'Harold', 'Harold', 'Harold', 'Harold', 'Edith', 'King', 'Githa', 'Harold', 'King', 'King', 'Harold', 'Harold', 'Hilda', 'Harold', 'Harold', 'Edith', 'Harold', 'Harold', 'Norman', 'Norman', 'Norman', 'Harold', 'Welch', 'Harold', 'King', 'Harold', 'Harold', 'Harold', 'Harold', 'Hilda', 'The', 'William', 'Harold', 'Harold', 'Harold', 'Harold', 'William', 'Duke', 'The', 'Harold', 'Haco', 'Harold', 'Tostig', 'Harold', 'Harold', 'Harold', 'Harold', 'Harold', 'King', 'Harold', 'Edith', 'Tostig', 'Duke', 'Tostig', 'Harold', 'William', 'The', 'Harold', 'King', 'King', 'Hilda', 'Harold', 'Harold', 'King', 'Harold', 'Harold', 'Norman', 'The', 'The']",0.7073170731707317
55305_The_Black_Patch,novel,"['Jerry', 'Durban', 'Beatrice', 'Beatrice', 'Beatrice', 'Durban', 'Alpenny', 'Durban', 'Beatrice', 'Mrs', 'Beatrice', 'Ruck', 'Beatrice', 'Mrs', 'Jerry', 'Beatrice', 'Paslow', 'Beatrice', 'Durban', 'Beatrice', 'Beatrice', 'Beatrice', 'Paslow', 'Durban', 'Beatrice', 'Project']",0.84
34541_John_Marchmont_s_Legacy__Volume_3__of_3_,novel,"['Marchmont', 'The', 'Marchmont', 'Marchmont', 'Arundel', 'Arundel', 'Lavinia', 'John', 'Paul', 'Marchmont', 'The', 'Edward', 'Paul', 'Paul', 'Project']",0.7857142857142857
7467_The_Newcomes__Memoirs_of_a_Most_Respectable_Family,novel,"['The', 'Newcome', 'Newcome', 'Colonel', 'Newcome', 'Newcome', 'Newcome', 'Colonel', 'Honeyman', 'Kew', 'Honeyman', 'Clive', 'The', 'Barnes', 'Colonel', 'Newcome', 'Gandish', 'Clive', 'Gandish', 'Colonel', 'Clive', 'The', 'Mrs', 'Newcome', 'Honeyman', 'Colonel', 'Clive', 'Clive', 'Barnes', 'Clive', 'Madame', 'Lady', 'Kew', 'Kew', 'There', 'Florac', 'Kew', 'Kew', 'Clive', 'Clive', 'Clive', 'Clive', 'Clive', 'Clive', 'Newcome', 'Florac', 'Madame', 'Newcome', 'Newcome', 'Clive', 'Colonel', 'Barnes', 'Newcome', 'Newcome', 'Newcome', 'Clive', 'Florac', 'Barnes', 'Newcome', 'Laura', 'Newcome', 'Newcome', 'Clive', 'Colonel', 'Newcome', 'Clive', 'Newcome', 'Clive', 'Colonel', 'Colonel', 'Clive', 'Colonel', 'Clive', 'Clive', 'Clive', 'Florac', 'Newcome', 'Newcome', 'Clive', 'Project']",0.759493670886076
3771_Cynthia_s_Revels__Or__The_Fountain_of_Self_Love,novel,"['None', 'Jonson', 'Cynthia', 'And', 'Cupid', 'And', 'Hedon', 'And', 'See', 'Project', 'Project']",0.9
26230_The_Picture_of_Dorian_Gray,novel,"['August', 'Project', 'Project', 'Project']",0.3333333333333333
26186_When_the_Birds_Begin_to_Sing,novel,"['Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'She', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'Eleanor', 'She', 'Project']",0.18181818181818182
36103_Dorothy_s_Double__Volume_1__of_3_,novel,"['Sally', 'Hawtrey', 'Hawtrey', 'Hampton', 'Hawtrey', 'Hawtrey', 'Captain', 'Project']",0.7142857142857143
55031_October__and_Other_Poems__with_Occasional_Verses_o,novel,"['The', 'And', 'And', 'The', 'See', 'Prisoners', 'The', 'Christmastide', 'God', 'Truth', 'November', 'And', 'Folk', 'Love', 'And', 'Joy', 'The']",0.9375
21337__That_Very_Mab_,novel,"['Queen', 'Mab', 'The', 'The', 'The', 'Owl', 'Owl', 'Owl', 'Bishop', 'Nihilist', 'Owl', 'Project']",0.6363636363636364
2791_Essays_and_Tales,novel,"['The', 'Project', 'Project']",0.5
25607_Witness_to_the_Deed,novel,"['Stratton', 'Stratton', 'Myra', 'Guest', 'Mark', 'Guest', 'Barron', 'Stratton', 'Stratton', 'Myra', 'Barron', 'Stratton', 'Guest', 'Mark', 'Guest', 'Stratton', 'The', 'The', 'Stratton', 'Myra', 'Stratton', 'Guest', 'Stratton', 'Stratton', 'Brade', 'Stratton', 'Guest', 'Guest', 'Guest', 'Guest', 'Edie', 'Myra', 'Stratton', 'Stratton', 'Guest', 'Stratton', 'Stratton', 'Guest', 'Guest', 'Guest', 'Stratton', 'Stratton', 'Stratton', 'Stratton', 'Stratton', 'Brettison', 'Stratton', 'Stratton', 'Stratton', 'Stratton', 'Stratton', 'Stratton', 'Stratton', 'Stratton', 'Project']",0.5925925925925926
